open_time,btc_weight_turnover,alt_sleeve_size_turnover,within_alt_name_switch_turnover,alt_total_turnover,total_turnover,btc_cost,alt_sleeve_size_cost,name_switch_cost,total_cost
2024-01-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-01-30,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-01-31,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-05,0.0000000000,0.0000000000,0.5941327638,0.5941327638,0.5941327638,0.0000000000,0.0000000000,0.0002970664,0.0002970664
2024-02-06,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-07,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-09,0.0000000000,0.0000000000,0.5941327638,0.5941327638,0.5941327638,0.0000000000,0.0000000000,0.0002970664,0.0002970664
2024-02-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-14,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-15,0.0000000000,0.0000000000,0.0611668380,0.0611668380,0.0611668380,0.0000000000,0.0000000000,0.0000305834,0.0000305834
2024-02-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-17,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-18,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-19,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-20,0.0000000000,0.0000000000,0.0658069221,0.0658069221,0.0658069221,0.0000000000,0.0000000000,0.0000329035,0.0000329035
2024-02-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-22,0.0000000000,0.0000000000,0.0747595176,0.0747595176,0.0747595176,0.0000000000,0.0000000000,0.0000373798,0.0000373798
2024-02-23,0.0000000000,0.0000000000,0.0522827454,0.0522827454,0.0522827454,0.0000000000,0.0000000000,0.0000261414,0.0000261414
2024-02-24,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-25,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-26,0.0000000000,0.0000000000,0.6726230010,0.6726230010,0.6726230010,0.0000000000,0.0000000000,0.0003363115,0.0003363115
2024-02-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02-29,0.0000000000,0.0000000000,0.6726230010,0.6726230010,0.6726230010,0.0000000000,0.0000000000,0.0003363115,0.0003363115
2024-03-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-04,0.0000000000,0.0000000000,0.0513916525,0.0513916525,0.0513916525,0.0000000000,0.0000000000,0.0000256958,0.0000256958
2024-03-05,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-06,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-07,0.0000000000,0.0000000000,0.0845818814,0.0845818814,0.0845818814,0.0000000000,0.0000000000,0.0000422909,0.0000422909
2024-03-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-09,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-13,0.0000000000,0.0000000000,0.0538863342,0.0538863342,0.0538863342,0.0000000000,0.0000000000,0.0000269432,0.0000269432
2024-03-14,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-15,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-17,0.0000000000,0.0000000000,0.0591284534,0.0591284534,0.0591284534,0.0000000000,0.0000000000,0.0000295642,0.0000295642
2024-03-18,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-19,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-20,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-23,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-24,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-25,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-30,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03-31,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-05,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-06,0.0000000000,0.0000000000,0.0832720001,0.0832720001,0.0832720001,0.0000000000,0.0000000000,0.0000416360,0.0000416360
2024-04-07,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-09,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-14,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-15,0.0000000000,0.0000000000,0.0601686126,0.0601686126,0.0601686126,0.0000000000,0.0000000000,0.0000300843,0.0000300843
2024-04-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-17,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-18,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-19,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-20,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-22,0.0000000000,0.0000000000,0.0549933840,0.0549933840,0.0549933840,0.0000000000,0.0000000000,0.0000274967,0.0000274967
2024-04-23,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-24,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-25,0.0000000000,0.0000000000,0.0585867870,0.0585867870,0.0585867870,0.0000000000,0.0000000000,0.0000292934,0.0000292934
2024-04-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04-30,0.0000000000,0.0000000000,0.0555218470,0.0555218470,0.0555218470,0.0000000000,0.0000000000,0.0000277609,0.0000277609
2024-05-01,0.0000000000,0.0000000000,0.1154532832,0.1154532832,0.1154532832,0.0000000000,0.0000000000,0.0000577266,0.0000577266
2024-05-02,0.0000000000,0.0000000000,0.1156208274,0.1156208274,0.1156208274,0.0000000000,0.0000000000,0.0000578104,0.0000578104
2024-05-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-05,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-06,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-07,0.0000000000,0.0000000000,0.0744057623,0.0744057623,0.0744057623,0.0000000000,0.0000000000,0.0000372029,0.0000372029
2024-05-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-09,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-11,0.0000000000,0.0000000000,0.0948966953,0.0948966953,0.0948966953,0.0000000000,0.0000000000,0.0000474483,0.0000474483
2024-05-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-13,0.0000000000,0.0000000000,0.0679650684,0.0679650684,0.0679650684,0.0000000000,0.0000000000,0.0000339825,0.0000339825
2024-05-14,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-15,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-17,0.0000000000,0.0000000000,0.0866574799,0.0866574799,0.0866574799,0.0000000000,0.0000000000,0.0000433287,0.0000433287
2024-05-18,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-19,0.0000000000,0.0000000000,0.0684435746,0.0684435746,0.0684435746,0.0000000000,0.0000000000,0.0000342218,0.0000342218
2024-05-20,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-22,0.0000000000,0.0000000000,0.0537805303,0.0537805303,0.0537805303,0.0000000000,0.0000000000,0.0000268903,0.0000268903
2024-05-23,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-24,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-25,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-30,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05-31,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-02,0.0050727193,0.0050727193,0.7000000000,0.7050727193,0.7101454387,0.0000025364,0.0000025364,0.0003500000,0.0003550727
2024-06-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-05,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-06,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-07,0.0461124494,0.0461124494,0.0000000000,0.0461124494,0.0922248989,0.0000230562,0.0000230562,0.0000000000,0.0000461124
2024-06-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-09,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-12,0.0281424781,0.0281424781,0.0000000000,0.0281424781,0.0562849563,0.0000140712,0.0000140712,0.0000000000,0.0000281425
2024-06-13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-14,0.0262787683,0.0262787683,0.0000000000,0.0262787683,0.0525575366,0.0000131394,0.0000131394,0.0000000000,0.0000262788
2024-06-15,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-16,0.0464166650,0.0464166650,0.0000000000,0.0464166650,0.0928333300,0.0000232083,0.0000232083,0.0000000000,0.0000464167
2024-06-17,0.0029047939,0.0029047939,0.0444490501,0.0473538441,0.0502586380,0.0000014524,0.0000014524,0.0000222245,0.0000251293
2024-06-18,0.0397621312,0.0397621312,0.0444490501,0.0842111814,0.1239733126,0.0000198811,0.0000198811,0.0000222245,0.0000619867
2024-06-19,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-20,0.0419840139,0.0419840139,0.0000000000,0.0419840139,0.0839680278,0.0000209920,0.0000209920,0.0000000000,0.0000419840
2024-06-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-22,0.0311247768,0.0311247768,0.0000000000,0.0311247768,0.0622495536,0.0000155624,0.0000155624,0.0000000000,0.0000311248
2024-06-23,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-24,0.0506213683,0.0506213683,0.3904605149,0.4410818833,0.4917032516,0.0000253107,0.0000253107,0.0001952303,0.0002458516
2024-06-25,0.0000000000,0.0000000000,0.0542309706,0.0542309706,0.0542309706,0.0000000000,0.0000000000,0.0000271155,0.0000271155
2024-06-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06-30,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-01,0.0000000000,0.0000000000,0.0753560717,0.0753560717,0.0753560717,0.0000000000,0.0000000000,0.0000376780,0.0000376780
2024-07-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-03,0.0000000000,0.0000000000,0.0714574780,0.0714574780,0.0714574780,0.0000000000,0.0000000000,0.0000357287,0.0000357287
2024-07-04,0.1425046435,0.5000000000,0.0000000000,0.5000000000,0.6425046435,0.0000712523,0.0002500000,0.0000000000,0.0003212523
2024-07-05,0.1581078487,0.0000000000,0.0000000000,0.0000000000,0.1581078487,0.0000790539,0.0000000000,0.0000000000,0.0000790539
2024-07-06,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-07,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-09,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-14,0.0834713628,0.0000000000,0.0000000000,0.0000000000,0.0834713628,0.0000417357,0.0000000000,0.0000000000,0.0000417357
2024-07-15,0.0018521959,0.4339840382,0.0000000000,0.4339840382,0.4358362341,0.0000009261,0.0002169920,0.0000000000,0.0002179181
2024-07-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-17,0.0469141333,0.0469141333,0.0000000000,0.0469141333,0.0938282667,0.0000234571,0.0000234571,0.0000000000,0.0000469141
2024-07-18,0.0578706717,0.0578706717,0.0000000000,0.0578706717,0.1157413434,0.0000289353,0.0000289353,0.0000000000,0.0000578707
2024-07-19,0.0769725001,0.0769725001,0.8460549997,0.9230274999,1.0000000000,0.0000384863,0.0000384863,0.0004230275,0.0005000000
2024-07-20,0.0000000000,0.0000000000,0.6929579832,0.6929579832,0.6929579832,0.0000000000,0.0000000000,0.0003464790,0.0003464790
2024-07-21,0.0000000000,0.0000000000,0.6929579832,0.6929579832,0.6929579832,0.0000000000,0.0000000000,0.0003464790,0.0003464790
2024-07-22,0.0000000000,0.0000000000,0.5556864768,0.5556864768,0.5556864768,0.0000000000,0.0000000000,0.0002778432,0.0002778432
2024-07-23,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-24,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-25,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-27,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-28,0.0000000000,0.0000000000,0.0845204503,0.0845204503,0.0845204503,0.0000000000,0.0000000000,0.0000422602,0.0000422602
2024-07-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-30,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07-31,0.0000000000,0.0000000000,0.1503945039,0.1503945039,0.1503945039,0.0000000000,0.0000000000,0.0000751973,0.0000751973
2024-08-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-03,0.0176170712,0.5000000000,0.0000000000,0.5000000000,0.5176170712,0.0000088085,0.0002500000,0.0000000000,0.0002588085
2024-08-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-05,0.0815493876,0.0000000000,0.0000000000,0.0000000000,0.0815493876,0.0000407747,0.0000000000,0.0000000000,0.0000407747
2024-08-06,0.1257233495,0.0000000000,0.0000000000,0.0000000000,0.1257233495,0.0000628617,0.0000000000,0.0000000000,0.0000628617
2024-08-07,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-08,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-09,0.1643654702,0.0000000000,0.0000000000,0.0000000000,0.1643654702,0.0000821827,0.0000000000,0.0000000000,0.0000821827
2024-08-10,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-11,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-12,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08-13,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
